t,AccG_X,AccG_Y,AccG_Z,Brake,Clutch,ERSCurrentKJ,ERSDelivery,ERSHeatCharging,ERSMaxJ,ERSRecovery,Gas,Gear,KersCharge,KersInput,LapCount,RPM,RideHeight_F,RideHeight_R,SlipAngle_FL,SlipAngle_FR,SlipAngle_RL,SlipAngle_RR,SlipRatio_FL,SlipRatio_FR,SlipRatio_RL,SlipRatio_RR,SpeedKMH,SpeedMPH,SpeedMS,carName,graphics.bestTime,graphics.completedLaps,graphics.currentTime,graphics.isInPit,graphics.lastTime,graphics.position,graphics.session,graphics.sessionTimeLeft,graphics.tyreCompound,inPit,physics.abs,physics.brake,physics.carDamage0,physics.carDamage1,physics.carDamage2,physics.carDamage3,physics.carDamage4,physics.fuel,physics.gas,physics.rpms,physics.speedKmh,physics.tc,physics.tyreWear0,physics.tyreWear1,physics.tyreWear2,physics.tyreWear3,static.hasExtraLap,static.isTimedRace,static.maxFuel,static.maxRpm,static.playerNick,static.track,tyreCompound
142.1,1.255146470188008,0.1,0.0,0.0,0.0,1048.751581859915,2.0,1.0,4000000.0,1.0,1.0,5,0.2621878954649788,0.30000000000000004,1,6868,0.06836764313458672,0.08504117176150407,1.5835287177745245,1.5835287177745245,1.2668229742196198,1.2668229742196198,0.03664737889706757,0.04071930988563063,0.0847912408741937,0.08682720636847521,199.28069011436938,123.82724169705581,55.355747253991495,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:099,0,1:31:200,1,2,1657900.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.21066666666677,1.0,6868,199.28069011436938,0.2,92.8950000000002,92.8950000000002,91.47400000000023,91.47400000000023,0,1,60.0,8500,Tester,spa,Soft
142.2,1.2664918882525973,0.1,0.0,0.0,0.0,1036.4926517970332,2.0,1.0,4000000.0,1.0,1.0,5,0.2591231629492583,0.30000000000000004,1,6839,0.06844327925501731,0.08513193510602078,1.6246062175719485,1.6246062175719485,1.299684974057559,1.299684974057559,0.03759802960666509,0.0417755884518501,0.08595314729703513,0.08804192671962761,198.2244115481499,123.17090082808545,55.062336541152746,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:199,0,1:31:200,1,2,1657800.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.2080000000001,1.0,6839,198.2244115481499,0.2,92.89000000000019,92.89000000000019,91.46800000000023,91.46800000000023,0,1,60.0,8500,Tester,spa,Soft
142.3,1.2775904012141548,0.1,0.0,0.0,0.0,1024.2806817229973,2.0,1.0,4000000.0,1.0,1.0,5,0.2560701704307493,0.30000000000000004,1,6809,0.0685172693414277,0.08522072320971323,1.666049329103143,1.666049329103143,1.3328394632825145,1.3328394632825145,0.03855714161638703,0.04284126846265225,0.08712539530891748,0.08926745873205008,197.15873153734773,122.5087181740933,54.766314315929925,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:299,0,1:31:200,1,2,1657700.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.205333333333435,1.0,6809,197.15873153734773,0.2,92.88500000000019,92.88500000000019,91.46200000000023,91.46200000000023,0,1,60.0,8500,Tester,spa,Soft
142.4,1.2884398453955888,0.1,0.0,0.0,0.0,1012.1162668319996,2.0,1.0,4000000.0,1.0,1.0,5,0.2530290667079999,0.30000000000000004,1,6780,0.06858959896930392,0.08530751876316471,1.7078499729514043,1.7078499729514043,1.3662799783611235,1.3662799783611235,0.03952452794544679,0.04391614216160754,0.0883077563777683,0.09050356348584868,196.08385783839248,121.84082282889977,54.467738288442355,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:399,0,1:31:200,1,2,1657600.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.202666666666765,1.0,6780,196.08385783839248,0.2,92.8800000000002,92.8800000000002,91.45600000000023,91.45600000000023,0,1,60.0,8500,Tester,spa,Soft
142.5,1.2990381056762592,0.1,0.0,0.0,0.0,1000.0000000004605,2.0,1.0,4000000.0,1.0,1.0,5,0.25000000000011513,0.30000000000000004,1,6750,0.06866025403784173,0.08539230484541008,1.7499999999983882,1.7499999999983882,1.3999999999987107,1.3999999999987107,0.0404999999999627,0.04499999999995855,0.08949999999995442,0.09174999999995234,195.00000000004144,121.16734500002575,54.166666666678175,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:499,0,1:31:200,1,2,1657500.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.2000000000001,1.0,6750,195.00000000004144,0.2,92.87500000000018,92.87500000000018,91.45000000000023,91.45000000000023,0,1,60.0,8500,Tester,spa,Soft
142.6,1.309383115904324,0.1,0.0,0.0,0.0,987.9324717581326,2.0,1.0,4000000.0,1.0,1.0,4,0.24698311793953315,0.30000000000000004,1,6719,0.0687292207726955,0.08547506492723458,1.7924911930128058,1.7924911930128058,1.4339929544102448,1.4339929544102448,0.04148336760972493,0.04609263067747214,0.09070189374521936,0.09300652527909296,193.90736932252784,120.48841598330844,53.86315814514662,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:599,0,1:31:200,1,2,1657400.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.19733333333343,1.0,6719,193.90736932252784,0.2,92.87000000000019,92.87000000000019,91.44400000000023,91.44400000000023,0,1,60.0,8500,Tester,spa,Soft
142.7,1.3194728592995435,0.1,0.0,0.0,0.0,975.9142702593159,2.0,1.0,4000000.0,1.0,1.0,4,0.243978567564829,0.30000000000000004,1,6689,0.06879648572866362,0.08555578287439634,1.8353152682523919,1.8353152682523919,1.4682522146019137,1.4682522146019137,0.04247443906526964,0.04719382118363293,0.09191320330199623,0.09427289436117786,192.80617881636707,119.80416813730483,53.55727189343529,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:699,0,1:31:200,1,2,1657300.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.19466666666677,1.0,6689,192.80617881636707,0.2,92.8650000000002,92.8650000000002,91.43800000000023,91.43800000000023,0,1,60.0,8500,Tester,spa,Soft
142.8,1.3293053688464507,0.1,0.0,0.0,0.0,963.9459812541966,2.0,1.0,4000000.0,1.0,1.0,4,0.24098649531354915,0.30000000000000004,1,6658,0.06886203579230966,0.0856344429507716,1.8784638770788267,1.8784638770788267,1.5027711016630614,1.5027711016630614,0.043473021155252846,0.04830335683916983,0.09313369252308681,0.0955488603650453,191.69664316083018,119.11473485748822,53.24906754467505,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:799,0,1:31:200,1,2,1657200.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.1920000000001,1.0,6658,191.69664316083018,0.2,92.86000000000018,92.86000000000018,91.43200000000023,91.43200000000023,0,1,60.0,8500,Tester,spa,Soft
142.9,1.3388787276778262,0.1,0.0,0.0,0.0,952.0281880602977,2.0,1.0,4000000.0,1.0,1.0,4,0.2380070470150744,0.30000000000000004,1,6627,0.06892585818451884,0.0857110298214226,1.92192860758532,1.92192860758532,1.537542886068256,1.537542886068256,0.0444789192041174,0.049421021337908225,0.09436312347169906,0.09683417453859446,190.57897866209177,118.42025055024263,52.938605183914376,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:899,0,1:31:200,1,2,1657100.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.18933333333344,1.0,6627,190.57897866209177,0.2,92.85500000000019,92.85500000000019,91.42600000000023,91.42600000000023,0,1,60.0,8500,Tester,spa,Soft
143.0,1.348191069448398,0.1,0.0,0.0,0.0,940.1614715340447,2.0,1.0,4000000.0,1.0,1.0,4,0.23504036788351118,0.30000000000000004,1,6595,0.06898794046298931,0.08578552855558719,1.9657009862365427,1.9657009862365427,1.5725607889892341,1.5725607889892341,0.045491937110045705,0.05054659678893967,0.09560125646783364,0.09812858630728061,189.45340321106033,117.72085060665977,52.62594533640565,ks_lamborghini_huracan_gt3,1:30:000,1,0:52:999,0,1:31:200,1,2,1657000.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.18666666666677,1.0,6595,189.45340321106033,0.2,92.8500000000002,92.8500000000002,91.42000000000023,91.42000000000023,0,1,60.0,8500,Tester,spa,Soft
143.1,1.357240578698687,0.1,0.0,0.0,0.0,928.3464100424594,2.0,1.0,4000000.0,1.0,1.0,4,0.23208660251061486,0.30000000000000004,1,6564,0.06904827052465791,0.0858579246295895,2.0097724795205485,2.0097724795205485,1.6078179836164388,1.6078179836164388,0.04651187738318983,0.05167986375909981,0.0968478501350098,0.09943184332296479,188.32013624090018,117.01667137614439,52.311148955805606,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:099,0,1:31:200,1,2,1656900.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.184000000000104,1.0,6564,188.32013624090018,0.2,92.8450000000002,92.8450000000002,91.41400000000023,91.41400000000023,0,1,60.0,8500,Tester,spa,Soft
143.2,1.366025491208933,0.1,0.0,0.0,0.0,916.5835794349714,2.0,1.0,4000000.0,1.0,1.0,4,0.22914589485874287,0.30000000000000004,1,6532,0.06910683660805955,0.08592820392967146,2.0541344956123924,2.0541344956123924,1.643307596489914,1.643307596489914,0.0475385411841725,0.05282060131574722,0.09810266144732195,0.1007436915131093,187.17939868425276,116.30785013983282,51.99427741229243,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:199,0,1:31:200,1,2,1656800.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.181333333333434,1.0,6532,187.17939868425276,0.2,92.84000000000019,92.84000000000019,91.40800000000023,91.40800000000023,0,1,60.0,8500,Tester,spa,Soft
143.3,1.3745440943430358,0.1,0.0,0.0,0.0,904.8735530153502,2.0,1.0,4000000.0,1.0,1.0,4,0.22621838825383755,0.30000000000000004,1,6500,0.06916362729562024,0.08599635275474428,2.0987783860491396,2.0987783860491396,1.6790227088393117,1.6790227088393117,0.048571728362851514,0.05396858706983502,0.09936544577681852,0.10206387513031026,186.03141293016498,115.59452508382954,51.67539248060138,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:299,0,1:31:200,1,2,1656700.0000000037,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.17866666666677,1.0,6500,186.03141293016498,0.2,92.83500000000019,92.83500000000019,91.40200000000023,91.40200000000023,0,1,60.0,8500,Tester,spa,Soft
143.4,1.3827947273824372,0.1,0.0,0.0,0.0,893.2169015137613,2.0,1.0,4000000.0,1.0,1.0,4,0.2233042253784403,0.30000000000000004,1,6468,0.06921863151588291,0.08606235781905949,2.143695447415899,2.143695447415899,1.7149563579327194,1.7149563579327194,0.049611237497339374,0.05512359721926597,0.10063595694119257,0.10339213680215587,184.87640278073403,114.87683527226748,51.35455632798167,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:399,0,1:31:200,1,2,1656600.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.1760000000001,1.0,6468,184.87640278073403,0.2,92.8300000000002,92.8300000000002,91.39600000000023,91.39600000000023,0,1,60.0,8500,Tester,spa,Soft
143.5,1.3907757818498774,0.1,0.0,0.0,0.0,881.6141930589544,2.0,1.0,4000000.0,1.0,1.0,4,0.22040354826473857,0.30000000000000004,1,6436,0.06927183854566585,0.08612620625479901,2.188876923042554,2.188876923042554,1.7511015384340434,1.7511015384340434,0.05065686593327054,0.05628540659252282,0.1019139472517751,0.10472821758140125,183.7145934074772,114.15492062019752,51.031831502077,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:499,0,1:31:200,1,2,1656500.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.17333333333344,1.0,6436,183.7145934074772,0.2,92.82500000000019,92.82500000000019,91.39000000000023,91.39000000000023,0,1,60.0,8500,Tester,spa,Soft
143.6,1.3984857018229746,0.1,0.0,0.0,0.0,870.0659931505708,2.0,1.0,4000000.0,1.0,1.0,4,0.2175164982876427,0.30000000000000004,1,6404,0.06932323801215316,0.08618788561458379,2.2343140047109102,2.2343140047109102,1.7874512037687282,1.7874512037687282,0.05170840982330963,0.05745378869256626,0.1031991675618229,0.10607185699645119,182.54621130743374,113.42892186631141,50.70728091873159,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:599,0,1:31:200,1,2,1656400.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.17066666666677,1.0,6404,182.54621130743374,0.2,92.82000000000019,92.82000000000019,91.38400000000023,91.38400000000023,0,1,60.0,8500,Tester,spa,Soft
143.7,1.4059229842375542,0.1,0.0,0.0,0.0,858.5728646315811,2.0,1.0,4000000.0,1.0,1.0,4,0.21464321615789528,0.30000000000000004,1,6371,0.06937281989491703,0.08624738387390044,2.279997834371872,2.279997834371872,1.8239982674974975,1.8239982674974975,0.052765664166891886,0.05862851574099098,0.1044913673150901,0.10742279310213962,181.371484259009,112.69898054550468,50.380967849724726,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:699,0,1:31:200,1,2,1656300.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.168000000000106,1.0,6371,181.371484259009,0.2,92.8150000000002,92.8150000000002,91.37800000000023,91.37800000000023,0,1,60.0,8500,Tester,spa,Soft
143.8,1.4130861791806724,0.1,0.0,0.0,0.0,847.1353676608563,2.0,1.0,4000000.0,1.0,1.0,4,0.2117838419152141,0.30000000000000004,1,6338,0.06942057452787115,0.08630468943344538,2.3259195058723203,2.3259195058723203,1.8607356046978563,1.8607356046978563,0.05382842285018798,0.059809358722431094,0.1057902945946742,0.10878076253079574,180.1906412775689,111.96523896128426,50.0529559104358,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:799,0,1:31:200,1,2,1656200.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.165333333333436,1.0,6338,180.1906412775689,0.2,92.8100000000002,92.8100000000002,91.37200000000023,91.37200000000023,0,1,60.0,8500,Tester,spa,Soft
143.9,1.4199738901732821,0.1,0.0,0.0,0.0,835.7540596858627,2.0,1.0,4000000.0,1.0,1.0,4,0.20893851492146565,0.30000000000000004,1,6305,0.06946649260115521,0.08635979112138625,2.3720700666914123,2.3720700666914123,1.89765605335313,1.89765605335313,0.05489647868628698,0.06099608742920775,0.10709569617212852,0.1101455005435889,179.00391257079224,111.22784015802574,49.723309047442285,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:899,0,1:31:200,1,2,1656100.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.16266666666677,1.0,6305,179.00391257079224,0.2,92.80500000000019,92.80500000000019,91.36600000000024,91.36600000000024,0,1,60.0,8500,Tester,spa,Soft
144.0,1.4265847744424787,0.1,0.0,0.0,0.0,824.429495415493,2.0,1.0,4000000.0,1.0,1.0,4,0.20610737385387323,0.30000000000000004,1,6272,0.06951056516294986,0.08641267819553983,2.418440519685876,2.418440519685876,1.9347524157487008,1.9347524157487008,0.05596962345558742,0.062188470506208245,0.10840731755682909,0.11151674108213946,177.81152949379174,110.48692789308687,49.39209152605326,ks_lamborghini_huracan_gt3,1:30:000,1,0:53:999,0,1:31:200,1,2,1656000.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.1600000000001,1.0,6272,177.81152949379174,0.2,92.8000000000002,92.8000000000002,91.36000000000024,91.36000000000024,0,1,60.0,8500,Tester,spa,Soft
144.1,1.4329175431832735,0.1,0.0,0.0,0.0,813.1622267930363,2.0,1.0,4000000.0,1.0,1.0,4,0.20329055669825907,0.30000000000000004,1,6239,0.06955278362122182,0.08646334034546618,2.4650218248440123,2.4650218248440123,1.97201745987521,1.97201745987521,0.057047647946389994,0.06338627549598888,0.10972490304558777,0.1128942168203872,176.61372450401112,109.7426466087819,49.05936791778086,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:099,0,1:31:200,1,2,1655900.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.15733333333344,1.0,6239,176.61372450401112,0.2,92.7950000000002,92.7950000000002,91.35400000000024,91.35400000000024,0,1,60.0,8500,Tester,spa,Soft
144.2,1.4389709618098552,0.1,0.0,0.0,0.0,801.9528029692652,2.0,1.0,4000000.0,1.0,1.0,4,0.20048820074231632,0.30000000000000004,1,6205,0.06959313974539903,0.08651176769447884,2.5118049010481007,2.5118049010481007,2.0094439208384807,2.0094439208384807,0.05813034199568463,0.06458926888409403,0.11104819577250344,0.11427765921670813,175.41073111590597,108.99514140422161,48.72520308775166,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:199,0,1:31:200,1,2,1655800.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.15466666666677,1.0,6205,175.41073111590597,0.2,92.79000000000019,92.79000000000019,91.34800000000024,91.34800000000024,0,1,60.0,8500,Tester,spa,Soft
144.3,1.4447438501962668,0.1,0.0,0.0,0.0,790.8017702756856,2.0,1.0,4000000.0,1.0,1.0,4,0.1977004425689214,0.30000000000000004,1,6172,0.06963162566797511,0.08655795080157014,2.558780627844728,2.558780627844728,2.0470245022757823,2.0470245022757823,0.05921749453012083,0.0657972161445787,0.11237693775903657,0.1156667985662655,174.20278385542127,108.24455800702697,48.389662182061464,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:299,0,1:31:200,1,2,1655700.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.1520000000001,1.0,6172,174.20278385542127,0.2,92.7850000000002,92.7850000000002,91.34200000000024,91.34200000000024,0,1,60.0,8500,Tester,spa,Soft
144.4,1.4502350829064794,0.1,0.0,0.0,0.0,779.7096721978984,2.0,1.0,4000000.0,1.0,1.0,4,0.1949274180494746,0.30000000000000004,1,6138,0.0696682338860432,0.08660188066325183,2.6059398472228805,2.6059398472228805,2.0847518777783045,2.0847518777783045,0.06030889360715809,0.06700988178573121,0.11371086996430435,0.11706136405359088,172.9901182142688,107.49104274491842,48.05281061507466,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:399,0,1:31:200,1,2,1655600.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.14933333333344,1.0,6138,172.9901182142688,0.2,92.7800000000002,92.7800000000002,91.33600000000024,91.33600000000024,0,1,60.0,8500,Tester,spa,Soft
144.5,1.455443589413796,0.1,0.0,0.0,0.0,768.6770493491147,2.0,1.0,4000000.0,1.0,1.0,4,0.19216926233727866,0.30000000000000004,1,6104,0.06970295726275864,0.08664354871531037,2.6532733653993046,2.6532733653993046,2.1226186923194437,2.1226186923194437,0.061404326456383905,0.06822702939598212,0.11504973233558033,0.11846108380537942,171.77297060401787,106.73474251718919,47.71471405667163,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:499,0,1:31:200,1,2,1655500.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.146666666666775,1.0,6104,171.77297060401787,0.2,92.77500000000019,92.77500000000019,91.33000000000024,91.33000000000024,0,1,60.0,8500,Tester,spa,Soft
144.6,1.4603683543095527,0.1,0.0,0.0,0.0,757.7044394438088,2.0,1.0,4000000.0,1.0,1.0,4,0.1894261098609522,0.30000000000000004,1,6070,0.06973578902873034,0.08668294683447642,2.700771954610837,2.700771954610837,2.1606175636886698,2.1606175636886698,0.06250357952099365,0.06944842168999295,0.11639326385899226,0.1198656849434919,170.55157831000705,105.97580476606738,47.375438419446404,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:599,0,1:31:200,1,2,1655400.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.144000000000105,1.0,6070,170.55157831000705,0.2,92.7700000000002,92.7700000000002,91.32400000000024,91.32400000000024,0,1,60.0,8500,Tester,spa,Soft
144.7,1.4650084175010751,0.1,0.0,0.0,0.0,746.7923772715068,2.0,1.0,4000000.0,1.0,1.0,4,0.1866980943178767,0.30000000000000004,1,6036,0.06976672278334049,0.0867200673400086,2.748426354913402,2.748426354913402,2.1987410839307215,2.1987410839307215,0.06360643849942445,0.07067382055491606,0.11774120261040766,0.12127489363815347,169.32617944508394,105.21437744797126,47.03504984585665,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:699,0,1:31:200,1,2,1655300.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.141333333333435,1.0,6036,169.32617944508394,0.2,92.7650000000002,92.7650000000002,91.31800000000024,91.31800000000024,0,1,60.0,8500,Tester,spa,Soft
144.8,1.4693628743988498,0.1,0.0,0.0,0.0,735.9413946707252,2.0,1.0,4000000.0,1.0,1.0,4,0.1839853486676813,0.30000000000000004,1,6002,0.06979575249599233,0.0867549029951908,2.7962272759872357,2.7962272759872357,2.2369818207897887,2.2369818207897887,0.06471268838713316,0.07190298709681463,0.11909328580649609,0.12268843516133682,168.09701290318537,104.4506090046652,46.693614695329266,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:799,0,1:31:200,1,2,1655200.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.13866666666677,1.0,6002,168.09701290318537,0.2,92.76000000000019,92.76000000000019,91.31200000000024,91.31200000000024,0,1,60.0,8500,Tester,spa,Soft
144.9,1.473430876092878,0.1,0.0,0.0,0.0,725.1520205030457,2.0,1.0,4000000.0,1.0,1.0,4,0.18128800512576143,0.30000000000000004,1,5968,0.06982287250728585,0.08678744700874302,2.844165398948067,2.844165398948067,2.2753323191584536,2.2753323191584536,0.0658221135185124,0.073135681687236,0.12044924985595962,0.12410603394032138,166.864318312764,103.68464833432049,46.35119953132333,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:899,0,1:31:200,1,2,1655100.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.1360000000001,1.0,5968,166.864318312764,0.2,92.7550000000002,92.7550000000002,91.30600000000024,91.30600000000024,0,1,60.0,8500,Tester,spa,Soft
145.0,1.477211629518168,0.1,0.0,0.0,0.0,714.4247806273447,2.0,1.0,4000000.0,1.0,1.0,4,0.17860619515683618,0.30000000000000004,1,5934,0.06984807753012112,0.08681769303614534,2.892231378163839,2.892231378163839,2.3137851025310714,2.3137851025310714,0.06693449760893457,0.07437166400992729,0.12180883041092003,0.12552741361141637,165.6283359900727,102.91664476248748,46.007871108353534,ks_lamborghini_huracan_gt3,1:30:000,1,0:54:999,0,1:31:200,1,2,1655000.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.13333333333344,1.0,5934,165.6283359900727,0.2,92.7500000000002,92.7500000000002,91.30000000000024,91.30000000000024,0,1,60.0,8500,Tester,spa,Soft
145.1,1.4807043976093492,0.1,0.0,0.0,0.0,703.760197874159,2.0,1.0,4000000.0,1.0,1.0,4,0.17594004946853975,0.30000000000000004,1,5899,0.06987136265072899,0.08684563518087479,2.940415843076669,2.940415843076669,2.3523326744613353,2.3523326744613353,0.06804962379691719,0.07561069310768577,0.12317176241845434,0.12695229707383862,164.3893068923142,102.14674801298418,45.66369635897617,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:099,0,1:31:200,1,2,1654900.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.13066666666677,1.0,5899,164.3893068923142,0.2,92.7450000000002,92.7450000000002,91.29400000000024,91.29400000000024,0,1,60.0,8500,Tester,spa,Soft
145.2,1.4839084994443612,0.1,0.0,0.0,0.0,693.158792020208,2.0,1.0,4000000.0,1.0,1.0,4,0.173289698005052,0.30000000000000004,1,5865,0.06989272332962908,0.08687126799555489,2.9887094000296432,2.9887094000296432,2.3909675200237146,2.3909675200237146,0.06916727468640031,0.07685252742933368,0.12453778017226705,0.12838040654373373,163.1474725706663,101.37510817870749,45.31874238074064,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:199,0,1:31:200,1,2,1654800.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.12800000000011,1.0,5865,163.1474725706663,0.2,92.7400000000002,92.7400000000002,91.28800000000024,91.28800000000024,0,1,60.0,8500,Tester,spa,Soft
145.3,1.4868233103772026,0.1,0.0,0.0,0.0,682.6210797630562,2.0,1.0,4000000.0,1.0,1.0,4,0.17065526994076402,0.30000000000000004,1,5830,0.06991215540251468,0.08689458648301762,3.037102634098148,3.037102634098148,2.4296821072785186,2.4296821072785186,0.07028723238912858,0.07809692487680953,0.1259066173644905,0.12981146360833096,161.9030751231905,100.601875692372,44.973076423108466,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:299,0,1:31:200,1,2,1654700.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.12533333333344,1.0,5830,161.9030751231905,0.2,92.7350000000002,92.7350000000002,91.28200000000024,91.28200000000024,0,1,60.0,8500,Tester,spa,Soft
145.4,1.489448262159707,0.1,0.0,0.0,0.0,672.1475746959313,2.0,1.0,4000000.0,1.0,1.0,4,0.16803689367398283,0.30000000000000004,1,5796,0.06992965508106472,0.08691558609727765,3.0855861109253206,3.0855861109253206,2.4684688887402566,2.4684688887402566,0.07140927856712884,0.07934364285236538,0.12727800713760193,0.1312451892802202,160.6563571476346,99.82720129718285,44.626765874342944,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:399,0,1:31:200,1,2,1654600.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.122666666666774,1.0,5796,160.6563571476346,0.2,92.7300000000002,92.7300000000002,91.27600000000024,91.27600000000024,0,1,60.0,8500,Tester,spa,Soft
145.5,1.491782843052323,0.1,0.0,0.0,0.0,661.7387872826961,2.0,1.0,4000000.0,1.0,1.0,4,0.16543469682067402,0.30000000000000004,1,5761,0.06994521895368215,0.08693426274441858,3.1341503785612805,3.1341503785612805,2.5073203028490245,2.5073203028490245,0.07253319447527536,0.0805924383058615,0.12865168213644768,0.13268130405174072,159.4075616941385,99.05123601744855,44.27987824837181,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:499,0,1:31:200,1,2,1654500.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.120000000000104,1.0,5761,159.4075616941385,0.2,92.7250000000002,92.7250000000002,91.27000000000024,91.27000000000024,0,1,60.0,8500,Tester,spa,Soft
145.6,1.4938265979238798,0.1,0.0,0.0,0.0,651.3952248329643,2.0,1.0,4000000.0,1.0,1.0,4,0.1628488062082411,0.30000000000000004,1,5726,0.0699588439861592,0.08695061278339103,3.1827859693058285,3.1827859693058285,2.546228775444663,2.546228775444663,0.07365876100393488,0.08184306778214986,0.13002737456036487,0.13411952794947235,158.1569322178501,98.27413112913774,43.93248117162503,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:599,0,1:31:200,1,2,1654400.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.11733333333344,1.0,5726,158.1569322178501,0.2,92.7200000000002,92.7200000000002,91.26400000000024,91.26400000000024,0,1,60.0,8500,Tester,spa,Soft
145.7,1.4955791283403164,0.1,0.0,0.0,0.0,641.1173914773763,2.0,1.0,4000000.0,1.0,1.0,4,0.16027934786934406,0.30000000000000004,1,5691,0.06997052752226877,0.08696463302672253,3.231483401554188,3.231483401554188,2.5851867212433506,2.5851867212433506,0.07478575872168264,0.08309528746853626,0.13140481621538988,0.13555958058881667,156.90471253146373,97.49603813038814,43.58464236985103,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:699,0,1:31:200,1,2,1654300.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.11466666666677,1.0,5691,156.90471253146373,0.2,92.7150000000002,92.7150000000002,91.25800000000024,91.25800000000024,0,1,60.0,8500,Tester,spa,Soft
